id_carreau_1km;carreau_traite_secret;code_commune;pop;pop0014;pop1564;pop65p;popf;popfr;poph;pophorsue;popmigr0;popmigrfr;popmigrhorsfr;popue
FR_CRS3035RES1000mN2045000E4249000;0;2A114;139.992297437037;21.5477268207255;94.4093194940941;24.0352511222178;78.0936859404491;114.280297971155;61.8986114965883;10.573561347325;126.562991809149;12.4978678720523;0.0;15.1384381185573
FR_CRS3035RES1000mN2045000E4253000;0;2A288;89.0766786059104;14.7993236688495;57.0596636890366;17.2176912480243;40.3645627450848;83.5681897339086;48.7121158608256;2.7257343897792;66.1123504383073;21.1130836111063;0.0;2.78275448222256
FR_CRS3035RES1000mN2045000E4256000;0;2A247,2A288;80.1112219054751;7.66706000724846;47.1921869485253;25.2519749497014;40.7332387877752;64.4356878663067;39.3779831176999;3.71438775798346;76.4770959989767;3.6341259064983;0.0;11.9611462811849
FR_CRS3035RES1000mN2046000E4237000;0;2A163;55.1873416369519;0.978194525136229;30.1969848596751;24.0121622521406;25.1240064672957;46.1612141341127;30.0633351696562;6.00229126542767;53.1865778818094;2.00076375514256;0.0;3.02383623741153
FR_CRS3035RES1000mN2046000E4238000;0;2A163;371.421197276601;42.1201850845137;202.242060901064;127.058951291024;195.424110326075;342.472177937121;175.997086950526;19.9435805938607;327.659190620396;38.8902685912696;1.02307248226897;9.00543874561911
FR_CRS3035RES1000mN2046000E4244000;0;2A114;53.2491348301082;9.39175155227009;30.3812956907712;13.4760875870669;26.6869029082276;48.4359125945643;26.5622319218806;3.83474288929153;46.6509261100604;5.66677096421146;0.0;0.978479346252351
FR_CRS3035RES1000mN2046000E4245000;0;2A114;190.993041797917;45.7516905273899;108.676367391729;36.5649838787987;92.7936025749768;169.1145039131;98.1994392229405;16.0711571826205;166.524806562942;17.9469105752871;3.66506111664877;5.80738070219714
FR_CRS3035RES1000mN2046000E4250000;0;2A114;49.461948564495;10.3694604632356;28.4878281443702;10.6046599568891;24.7150355306088;38.9984091496406;24.7469130338862;3.77202217847462;40.9080666204915;5.74414495811795;0.93143775583636;6.69151723637974
FR_CRS3035RES1000mN2046000E4251000;0;2A288;21.8741018607365;0.93136644807703;11.9022473339728;9.04048807868669;11.8682056906306;18.2507609984551;10.0058961701059;3.62334086228146;17.2629395632563;4.61116229748024;0.0;0.0
FR_CRS3035RES1000mN2046000E4253000;0;2A288;34.8667154396512;3.70248911299368;26.6215689435346;4.54265738312288;18.3760008197451;31.2098962695624;16.490714619906;0.919878108419812;29.3926933564078;5.4740220832434;0.0;2.73694106166896
FR_CRS3035RES1000mN2046000E4255000;0;2A288;70.4967165857055;6.52013727734727;41.2733758894768;22.7032034188814;34.8336657950032;60.5247220990363;35.6630507907023;8.1661382053098;65.9424326509764;4.55428393472905;0.0;1.80585628135938
FR_CRS3035RES1000mN2047000E4233000;0;2A272;75.837652986609;5.67200467356467;37.3530820652041;32.8125662478402;40.2588260319275;66.190444145713;35.5788269546815;7.71787260034773;72.9825490367597;1.90340263323284;0.0;1.92933624054825
FR_CRS3035RES1000mN2047000E4243000;0;2A114;28.8163403835688;1.86287551167272;11.4571828482453;15.4962820236508;15.370840602017;25.9284589684901;13.4454997815519;1.9253408204651;24.9661780051142;3.85016237845467;0.0;0.962540594613668
FR_CRS3035RES1000mN2047000E4244000;0;2A114;40.9839820085375;2.74879583748658;22.8810547559595;15.3541314150915;22.828422873899;33.2988171095536;18.1555591346386;5.75982407851886;39.090259060112;1.89372294842551;0.0;1.9253408204651
FR_CRS3035RES1000mN2047000E4247000;0;2A114;33.9118521005438;8.30757990256086;22.7007116625033;2.90356053547969;13.2290318894086;24.6407099263802;20.6828202111352;3.71133643210025;31.9867709113165;1.92508118922734;0.0;5.55980574206332
FR_CRS3035RES1000mN2047000E4249000;0;2A114;130.575454263469;16.981811662324;90.4589776376883;23.1346649634565;62.8889555741629;115.392511933452;67.6864986893059;11.3638785611267;116.214966281768;12.466765033275;0.0;3.81906376889061
FR_CRS3035RES1000mN2047000E4250000;0;2A114;21.0545803843917;2.79431326750908;14.3463497318732;3.9139173850094;13.4938310697302;21.0545803843917;7.56074931466149;0.0;19.1294991951644;1.92508118922734;0.0;0.0
FR_CRS3035RES1000mN2047000E4253000;0;2A288;22.818800707784;2.82899479614882;16.400506692696;3.58929921893923;10.926624569358;20.1044129498001;11.892176138426;0.0;15.5497021216984;6.32610032070273;0.0;2.71438775798396
FR_CRS3035RES1000mN2047000E4255000;0;2A288;39.3296594885704;4.64534390072793;23.7815179886311;10.9027975992113;18.2848008938408;35.7067402539619;21.0448585947296;3.62291923460854;35.6955335820721;3.6341259064983;0.0;0.0
FR_CRS3035RES1000mN2047000E4256000;0;2A288;24.588062747178;1.83975621683962;19.1252473358244;3.623059194514;10.028166058067;21.8736749891941;14.559896689111;0.897324804734808;20.9311036171838;2.73708102157443;0.0;1.81706295324915
FR_CRS3035RES1000mN2048000E4250000;0;2A114;44.6029702070842;7.46692576506728;25.5531605409;11.5828839011169;22.7120653142127;42.6778890178568;21.8909048928715;0.0;37.0422208924227;7.56074931466149;0.0;1.92508118922734
FR_CRS3035RES1000mN2048000E4259000;0;2A247;24.1263853405561;3.38599783456537;13.8776703745339;6.86271713145681;12.0584724441528;19.0525964872346;12.0679128964033;2.50000000000034;23.6263853405557;0.500000000000342;0.0;2.57378885332112
FR_CRS3035RES1000mN2048000E4260000;0;2A247;18.8265872640087;2.25065045434205;12.2532522717102;4.32268453795642;6.82398544664051;13.9831836951002;12.0026018173682;4.84340356890849;15.9637655728322;2.86282169117647;0.0;0.0
